2017-12-26 06:51:08,60,33,low,ON,43067
2017-12-26 06:53:08,59,32,low,ON,43016
2017-12-26 06:55:08,59,32,low,ON,42219
2017-12-26 06:57:08,59,32,low,ON,44235
2017-12-26 07:03:09,60,32,low,ON,43152
2017-12-26 07:15:10,59,31,low,ON,43340
2017-12-26 07:17:10,60,32,low,ON,42559
2017-12-26 07:33:12,59,31,low,ON,46570
2017-12-26 07:35:12,59,32,low,ON,43317
2017-12-26 07:45:13,59,33,low,ON,43089
2017-12-26 07:51:14,59,33,low,ON,43077
2017-12-26 07:53:14,59,33,low,ON,43402
2017-12-26 08:03:15,60,33,low,ON,43839
2017-12-26 08:05:15,60,33,low,ON,43901
2017-12-26 08:11:16,60,33,low,ON,43828
2017-12-26 08:17:16,60,32,low,ON,43919
2017-12-26 08:19:16,59,32,low,ON,43105
2017-12-26 08:27:17,59,31,low,ON,43736
2017-12-26 08:29:17,59,31,low,ON,43052
2017-12-26 08:31:17,59,33,low,ON,42792
2017-12-26 08:35:18,59,33,low,ON,42330
2017-12-26 08:51:19,59,32,low,ON,42714
2017-12-26 08:53:20,59,33,low,ON,42947
2017-12-26 08:57:20,59,33,low,ON,42971
2017-12-26 08:59:20,59,33,low,ON,42381
2017-12-26 09:03:21,59,32,low,ON,42864
2017-12-26 09:05:21,59,31,low,ON,42051
2017-12-26 09:15:22,55,38,low,OFF,0
2017-12-26 09:17:22,54,42,low,OFF,0
2017-12-26 09:27:23,52,45,low,OFF,0
2017-12-26 09:35:24,51,47,low,OFF,0
2017-12-26 09:43:24,51,48,low,OFF,0
2017-12-26 09:49:25,50,48,low,OFF,0
2017-12-26 09:53:25,50,48,low,OFF,0
2017-12-26 09:55:26,50,49,low,OFF,0
2017-12-26 09:59:26,50,49,low,OFF,0
2017-12-26 10:05:27,50,49,low,OFF,0
2017-12-26 10:07:27,50,49,low,OFF,0
2017-12-26 10:19:28,50,49,low,OFF,0
2017-12-26 10:23:28,50,49,low,OFF,0
2017-12-26 10:25:28,50,49,low,OFF,0
2017-12-26 10:45:30,49,49,low,OFF,0
2017-12-26 10:57:33,49,51,low,OFF,0
2017-12-26 10:59:34,49,49,low,OFF,0
2017-12-26 11:01:35,49,52,low,OFF,0
2017-12-26 11:13:37,52,49,low,OFF,0
2017-12-26 11:17:37,52,48,low,OFF,0
2017-12-26 11:19:38,53,49,low,OFF,0
2017-12-26 11:25:38,53,49,low,OFF,0
2017-12-26 11:27:38,53,49,low,OFF,0
2017-12-26 11:35:39,53,50,low,OFF,0
2017-12-26 11:43:40,54,51,low,OFF,0
2017-12-26 11:45:40,54,51,low,OFF,0
2017-12-26 11:47:40,54,51,low,OFF,0
2017-12-26 11:49:40,54,52,low,OFF,0
2017-12-26 11:51:41,54,52,low,OFF,0
2017-12-26 11:53:41,54,52,low,OFF,0
2017-12-26 11:55:41,54,52,low,OFF,0
2017-12-26 12:13:43,54,53,low,OFF,0
2017-12-26 12:15:43,54,53,low,OFF,0
2017-12-26 12:17:43,54,53,low,OFF,0
2017-12-26 12:27:44,54,53,low,OFF,0
2017-12-26 12:35:45,54,54,low,OFF,0
2017-12-26 12:37:45,54,54,low,OFF,0
2017-12-26 12:39:45,54,54,low,OFF,0
2017-12-26 12:45:46,54,54,low,OFF,0
2017-12-26 12:55:47,54,55,low,OFF,0
2017-12-26 13:03:47,54,55,low,OFF,0
2017-12-26 13:25:49,54,56,low,OFF,0
2017-12-26 13:43:51,54,57,low,OFF,0
2017-12-26 13:45:51,54,57,low,OFF,0
2017-12-26 13:53:52,58,48,low,ON,40575
2017-12-26 13:55:52,59,44,low,ON,41681
2017-12-26 13:57:52,60,42,low,ON,40128
2017-12-26 13:59:53,61,42,low,ON,40614
2017-12-26 14:01:53,61,41,low,ON,40492
2017-12-26 14:05:53,62,39,low,ON,40350
2017-12-26 14:09:54,63,38,low,ON,39755
2017-12-26 14:11:54,63,38,low,ON,40514
2017-12-26 14:17:54,63,37,low,ON,41002
2017-12-26 14:27:55,63,37,low,ON,39861
2017-12-26 14:39:57,64,37,low,ON,39741
2017-12-26 14:55:58,64,37,low,ON,42211
2017-12-26 14:57:58,64,37,low,ON,40906
2017-12-26 14:59:58,64,38,low,ON,41387
2017-12-26 15:01:59,64,37,low,ON,40429
2017-12-26 15:03:59,64,37,low,ON,39994
2017-12-26 15:05:59,64,37,low,ON,40704
2017-12-26 15:07:59,64,37,low,ON,42279
2017-12-26 15:10:00,64,37,low,ON,40867
2017-12-26 15:20:00,64,37,low,ON,42211
2017-12-26 15:24:01,64,37,low,ON,41498
2017-12-26 15:26:01,64,37,low,ON,40940
